id_libro,titulo,descripcion,portada_url,stock,ISBN,id_editorial
108,Guia Practica de Ilustracion Digital,"Un texto completo que aborda los principios de Ilustracion Digital, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/00108.jpg,1,978-1-9996504-7-6,30
109,Conceptos Clave de Machine Learning,"Un texto didactico que aborda los principios de Machine Learning, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/00109.jpg,1,978-0-586-62961-1,19
110,Introduccion a Planeacion Estrategica,"Un texto didactico que aborda los principios de Planeacion Estrategica, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/00110.jpg,4,978-0-11-426265-5,33
111,Multimedia Interactiva Aplicada,"Un texto riguroso que aborda los principios de Multimedia Interactiva, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/00111.jpg,3,978-0-10-475412-2,33
112,Secreto roto,Una historia que atrapa desde la primera pagina. Un texto imprescindible para comprender las tensiones de su tiempo. Los personajes enfrentan decisiones que cambiaran su destino para siempre.,https://covers.biblioteca.local/00112.jpg,1,978-0-678-88610-6,32
113,Conceptos Clave de Revisoria Fiscal,"Un texto didactico que aborda los principios de Revisoria Fiscal, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/00113.jpg,1,978-1-81995-604-7,17
114,Principios de Produccion Agricola,"Un texto completo que aborda los principios de Produccion Agricola, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/00114.jpg,5,978-1-183-98262-8,13
115,La cielo en rio,"Considerada una de las obras mas influyentes de su genero. Una trama envolvente que mezcla drama, misterio y superacion personal. Un texto imprescindible para comprender las tensiones de su tiempo.",https://covers.biblioteca.local/00115.jpg,3,978-1-4472-1264-5,18
116,Fundamentos de Produccion Pecuaria,"Un texto riguroso que aborda los principios de Produccion Pecuaria, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/00116.jpg,1,978-1-71543-799-2,10
117,Realidad Aumentada: teoria y practica,"Un texto riguroso que aborda los principios de Realidad Aumentada, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/00117.jpg,3,978-1-124-06596-0,9
118,Introduccion a Impuestos,"Un texto completo que aborda los principios de Impuestos, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/00118.jpg,2,978-1-56924-593-4,9
119,La desierto en reino,Un clasico recomendado para lectores de todas las edades. Los personajes enfrentan decisiones que cambiaran su destino para siempre. Un texto imprescindible para comprender las tensiones de su tiempo.,https://covers.biblioteca.local/00119.jpg,2,978-1-265-47935-0,22
120,Manejo de Suelos: teoria y practica,"Un texto completo que aborda los principios de Manejo de Suelos, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/00120.jpg,1,978-1-65193-982-6,8
121,Mar lejano,"Un clasico recomendado para lectores de todas las edades. Una trama envolvente que mezcla drama, misterio y superacion personal.",https://covers.biblioteca.local/00121.jpg,2,978-1-374-16724-7,17
122,Conceptos Clave de Manejo de Cultivos,"Un texto completo que aborda los principios de Manejo de Cultivos, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/00122.jpg,1,978-1-266-17979-2,25
123,Manual de Marketing Estrategico,"Un texto actualizado que aborda los principios de Marketing Estrategico, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/00123.jpg,2,978-1-80589-113-0,29
124,Guia Practica de Produccion Pecuaria,"Un texto practico que aborda los principios de Produccion Pecuaria, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/00124.jpg,2,978-0-909656-10-2,40
125,Manual de Contabilidad Tributaria,"Un texto aplicado que aborda los principios de Contabilidad Tributaria, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/00125.jpg,1,978-1-388-89937-0,35
126,Agroindustria para Profesionales,"Un texto actualizado que aborda los principios de Agroindustria, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/00126.jpg,1,978-1-79825-071-6,16
127,Guia Practica de Revisoria Fiscal,"Un texto practico que aborda los principios de Revisoria Fiscal, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/00127.jpg,1,978-1-112-54573-3,21
128,Manual de Recursos Humanos,"Un texto riguroso que aborda los principios de Recursos Humanos, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/00128.jpg,1,978-1-71775-140-9,3
129,Introduccion a Comercio Internacional,"Un texto actualizado que aborda los principios de Comercio Internacional, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/00129.jpg,2,978-0-512-38282-5,14
130,Conceptos Clave de Costos y Presupuestos,"Un texto completo que aborda los principios de Costos y Presupuestos, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/00130.jpg,4,978-1-7362266-0-5,38
131,Dorado Camino 3,"Una reflexion sobre la sociedad contemporanea contada con maestria. Una trama envolvente que mezcla drama, misterio y superacion personal. Un relato profundo sobre las relaciones humanas y el paso del tiempo.",https://covers.biblioteca.local/00131.jpg,2,978-1-966033-41-7,9
132,El Cielo del silencio,"Una trama envolvente que mezcla drama, misterio y superacion personal. La narracion se despliega entre distintos escenarios y epocas. Un viaje narrativo que combina emocion e intriga en cada capitulo.",https://covers.biblioteca.local/00132.jpg,2,978-0-553-71478-4,19
133,Conceptos Clave de Gestion Empresarial,"Un texto didactico que aborda los principios de Gestion Empresarial, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/00133.jpg,4,978-1-969155-79-6,15
134,Conceptos Clave de Nutricion Animal,"Un texto riguroso que aborda los principios de Nutricion Animal, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/00134.jpg,5,978-1-991251-34-3,12
135,Fundamentos de Estados Financieros,"Un texto practico que aborda los principios de Estados Financieros, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/00135.jpg,2,978-0-528-66929-3,30
136,Castillo sagrado,Los personajes enfrentan decisiones que cambiaran su destino para siempre. Un viaje narrativo que combina emocion e intriga en cada capitulo. Un relato profundo sobre las relaciones humanas y el paso del tiempo.,https://covers.biblioteca.local/00136.jpg,4,978-1-278-28274-9,22
137,Conceptos Clave de Edicion de Video,"Un texto aplicado que aborda los principios de Edicion de Video, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/00137.jpg,2,978-0-579-05072-9,22
138,Revisoria Fiscal: teoria y practica,"Un texto completo que aborda los principios de Revisoria Fiscal, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/00138.jpg,4,978-1-887676-77-9,26
139,Corazon profundo,El autor construye un mundo lleno de detalles y matices inolvidables. La narracion se despliega entre distintos escenarios y epocas.,https://covers.biblioteca.local/00139.jpg,1,978-0-903404-38-9,7
140,Introduccion a Bases de Datos,"Un texto completo que aborda los principios de Bases de Datos, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/00140.jpg,4,978-0-7978-8191-4,25
141,Sanidad Animal: teoria y practica,"Un texto practico que aborda los principios de Sanidad Animal, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/00141.jpg,3,978-1-80783-613-9,1
142,La fuego en legado,Una historia que atrapa desde la primera pagina. La narracion se despliega entre distintos escenarios y epocas.,https://covers.biblioteca.local/00142.jpg,4,978-0-7451-7133-3,8
143,Espejo silencioso,La narracion se despliega entre distintos escenarios y epocas. Considerada una de las obras mas influyentes de su genero. Los personajes enfrentan decisiones que cambiaran su destino para siempre.,https://covers.biblioteca.local/00143.jpg,5,978-1-292-33095-2,8
144,La puente sin secreto,"La obra explora temas de identidad, perdida y esperanza. Una trama envolvente que mezcla drama, misterio y superacion personal.",https://covers.biblioteca.local/00144.jpg,5,978-0-544-94812-9,10
145,Fundamentos de Gestion Empresarial,"Un texto completo que aborda los principios de Gestion Empresarial, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/00145.jpg,4,978-0-422-32536-3,35
146,Dorado Cronicas,"Considerada una de las obras mas influyentes de su genero. Una trama envolvente que mezcla drama, misterio y superacion personal.",https://covers.biblioteca.local/00146.jpg,4,978-0-946671-16-8,34
147,La rio sin bosque,Considerada una de las obras mas influyentes de su genero. Un texto imprescindible para comprender las tensiones de su tiempo.,https://covers.biblioteca.local/00147.jpg,2,978-1-77590-175-4,13
148,Principios de Contabilidad Publica,"Un texto riguroso que aborda los principios de Contabilidad Publica, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/00148.jpg,1,978-1-363-74545-6,38
149,Sanidad Animal: teoria y practica,"Un texto aplicado que aborda los principios de Sanidad Animal, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/00149.jpg,4,978-1-5001-7012-7,33
150,Bases de Recursos Humanos,"Un texto aplicado que aborda los principios de Recursos Humanos, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/00150.jpg,3,978-1-06-324241-5,38
151,Zootecnia: teoria y practica,"Un texto actualizado que aborda los principios de Zootecnia, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/00151.jpg,1,978-1-152-06436-2,5
152,Conceptos Clave de Manejo de Suelos,"Un texto practico que aborda los principios de Manejo de Suelos, dirigido a estudiantes y profesionales del area. Incluye ejemplos practicos, casos de estudio y ejercicios para reforzar el aprendizaje.",https://covers.biblioteca.local/00152.jpg,3,978-0-03-712938-7,25
